Node ID,connections,Mean Block Receive Time,Mean Block Propagation Time,Mean Block Size,Total Blocks,Stale Blocks,longest fork,Blocks in Forks,INV Received Bytes,INV Sent Bytes,GET_HEADERS Received Bytes,GET_HEADERS Sent Bytes,Headers Received Bytes,Headers Sent Bytes,GET_DATA Received Bytes,GET_DATA Sent Bytes,BLOCK Received Bytes,BLOCK Sent Bytes,EXT_INV Received Bytes,EXT_INV Sent Bytes,EXT_GET_HEADERS Received Bytes,EXT_GET_HEADERS Sent Bytes,EXT_HEADERS Received Bytes,EXT_HEADERS Sent Bytes,EXT_GET_DATA Received Bytes,EXT_GET_DATA Sent Bytes,Chunk Received Bytes,Chunk Sent Bytes,Hash Rate,Miner Generated Blocks,Miner Avg Block Gen Interval,Miner Avg Block Size,miner Generated Blocks,average block generation time,miner average block size,Hash rate,Attack Success,Block Timeouts,Chunk Timeouts,Mined Blocks in Main Chain,Fork Height,Fork Length,Block Interval,Time Interval
0,15,536.846,0.209983,550174,7,0,0,0,7800,11180,4860,648,700,5250,3900,520,1440284,27919545,0,0,0,0,0,0,0,0,0,0,2,1125.86,930562,0.289,
1,15,536.855,0.30896,550174,7,0,0,0,7800,11180,4860,648,700,5250,3900,520,2942698,5383335,0,0,0,0,0,0,0,0,0,0,2,1111.26,179354,0.196,
2,15,536.794,0.250498,550174,7,0,0,0,7800,11180,4860,648,700,5250,3900,520,2220192,16220925,0,0,0,0,0,0,0,0,0,0,2,1610.38,540608,0.159,
3,15,536.96,1.02688,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,
4,15,536.851,0.355301,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,
5,15,536.978,1.17006,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,
6,15,536.927,0.825624,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,
7,15,536.918,0.777588,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,
8,15,536.964,1.25054,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,
9,15,536.951,1.19054,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,
10,15,536.969,1.17596,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,
11,15,536.922,0.826208,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,
12,15,536.983,1.17621,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,
13,15,536.955,1.15253,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,
14,15,536.973,1.10037,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,
15,15,536.988,1.35551,550174,7,0,0,0,11700,10920,0,972,1050,0,0,780,3301587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,
